"date","location_long","location_short","gt_source","cum.death","inc.death"
2020-03-28,"Egypt","EGY","JHU",36,6
2020-03-28,"El Salvador","SLV","JHU",0,0
2020-03-28,"Equatorial Guinea","GNQ","JHU",0,0
2020-03-28,"Eritrea","ERI","JHU",0,0
2020-03-28,"Estonia","EST","JHU",1,0
2020-03-28,"Ethiopia","ETH","JHU",0,0
2020-03-28,"Fiji","FJI","JHU",0,0
2020-03-28,"Finland","FIN","JHU",9,2
2020-03-28,"France","FRA","JHU",2317,320
2020-03-28,"Gabon","GAB","JHU",1,0
2020-03-28,"Gambia","GMB","JHU",1,0
2020-03-28,"Georgia","GEO","JHU",0,0
2020-03-28,"Germany","DEU","JHU",433,91
2020-03-28,"Ghana","GHA","JHU",5,1
2020-03-28,"Greece","GRC","JHU",32,4
2020-03-28,"Grenada","GRD","JHU",0,0
2020-03-28,"Guatemala","GTM","JHU",1,0
2020-03-28,"Guinea","GIN","JHU",0,0
2020-03-28,"Guinea-Bissau","GNB","JHU",0,0
2020-03-28,"Guyana","GUY","JHU",1,0
2020-03-28,"Haiti","HTI","JHU",0,0
2020-03-28,"Honduras","HND","JHU",1,0
2020-03-28,"Hungary","HUN","JHU",11,1
2020-03-28,"Iceland","ISL","JHU",2,0
2020-03-28,"India","IND","JHU",24,4
2020-03-28,"Indonesia","IDN","JHU",102,15
2020-03-28,"Iran","IRN","JHU",2517,139
2020-03-28,"Iraq","IRQ","JHU",42,2
2020-03-28,"Ireland","IRL","JHU",36,14
2020-03-28,"Israel","ISR","JHU",12,0
2020-03-28,"Italy","ITA","JHU",10023,889
2020-03-28,"Jamaica","JAM","JHU",1,0
2020-03-28,"Japan","JPN","JHU",52,3
2020-03-28,"Jordan","JOR","JHU",1,0
2020-03-28,"Kazakhstan","KAZ","JHU",1,0
2020-03-28,"Kenya","KEN","JHU",1,0
2020-03-28,"Kosovo","KSV","JHU",1,0
2020-03-28,"Kuwait","KWT","JHU",0,0
2020-03-28,"Kyrgyzstan","KGZ","JHU",0,0
2020-03-28,"Laos","LAO","JHU",0,0
2020-03-28,"Latvia","LVA","JHU",0,0
2020-03-28,"Lebanon","LBN","JHU",8,0
2020-03-28,"Lesotho","LSO","JHU",0,0
2020-03-28,"Liberia","LBR","JHU",0,0
2020-03-28,"Libya","LBY","JHU",0,0
2020-03-28,"Liechtenstein","LIE","JHU",0,0
2020-03-28,"Lithuania","LTU","JHU",7,2
2020-03-28,"Luxembourg","LUX","JHU",18,3
2020-03-28,"Macedonia","MKD","JHU",4,1
2020-03-28,"Madagascar","MDG","JHU",0,0
2020-03-28,"Malawi","MWI","JHU",0,0
2020-03-28,"Malaysia","MYS","JHU",27,1
2020-03-28,"Maldives","MDV","JHU",0,0
2020-03-28,"Mali","MLI","JHU",0,0
2020-03-28,"Malta","MLT","JHU",0,0
2020-03-28,"Mauritania","MRT","JHU",0,0
2020-03-28,"Mauritius","MUS","JHU",2,0
2020-03-28,"Mexico","MEX","JHU",16,4
2020-03-28,"Moldova","MDA","JHU",2,0
2020-03-28,"Monaco","MCO","JHU",0,0
2020-03-28,"Mongolia","MNG","JHU",0,0
2020-03-28,"Montenegro","MNE","JHU",1,0
2020-03-28,"Morocco","MAR","JHU",25,2
2020-03-28,"Mozambique","MOZ","JHU",0,0
2020-03-28,"MS Zaandam","MS Zaandam","JHU",0,0
2020-03-28,"Myanmar (Burma)","MMR","JHU",0,0
2020-03-28,"Namibia","NAM","JHU",0,0
2020-03-28,"Nepal","NPL","JHU",0,0
2020-03-28,"Netherlands","NLD","JHU",640,93
2020-03-28,"New Zealand","NZL","JHU",0,0
2020-03-28,"Nicaragua","NIC","JHU",1,0
2020-03-28,"Niger","NER","JHU",1,0
2020-03-28,"Nigeria","NGA","JHU",1,0
2020-03-28,"Norway","NOR","JHU",23,4
2020-03-28,"Oman","OMN","JHU",0,0
2020-03-28,"Pakistan","PAK","JHU",12,1
2020-03-28,"Palestinian Territories","PSE","JHU",1,0
2020-03-28,"Panama","PAN","JHU",14,5
2020-03-28,"Papua New Guinea","PNG","JHU",0,0
2020-03-28,"Paraguay","PRY","JHU",3,0
2020-03-28,"Peru","PER","JHU",16,5
2020-03-28,"Philippines","PHL","JHU",68,14
2020-03-28,"Poland","POL","JHU",18,2
2020-03-28,"Portugal","PRT","JHU",100,24
2020-03-28,"Qatar","QAT","JHU",1,1
2020-03-28,"Romania","ROU","JHU",37,11
2020-03-28,"Russia","RUS","JHU",4,0
2020-03-28,"Rwanda","RWA","JHU",0,0
2020-03-28,"San Marino","SMR","JHU",22,1
2020-03-28,"São Tomé & Príncipe","STP","JHU",0,0
2020-03-28,"Saudi Arabia","SAU","JHU",4,1
2020-03-28,"Senegal","SEN","JHU",0,0
2020-03-28,"Serbia","SRB","JHU",10,9
2020-03-28,"Seychelles","SYC","JHU",0,0
2020-03-28,"Sierra Leone","SLE","JHU",0,0
2020-03-28,"Singapore","SGP","JHU",2,0
2020-03-28,"Slovakia","SVK","JHU",0,0
2020-03-28,"Slovenia","SVN","JHU",9,0
2020-03-28,"Somalia","SOM","JHU",0,0
2020-03-28,"South Africa","ZAF","JHU",1,0
2020-03-28,"South Korea","KOR","JHU",144,5
2020-03-28,"South Sudan","SSD","JHU",0,0
2020-03-28,"Spain","ESP","JHU",5982,844
2020-03-28,"Sri Lanka","LKA","JHU",1,1
2020-03-28,"St. Kitts & Nevis","KNA","JHU",0,0
2020-03-28,"St. Lucia","LCA","JHU",0,0
2020-03-28,"St. Vincent & Grenadines","VCT","JHU",0,0
2020-03-28,"Sudan","SDN","JHU",1,0
2020-03-28,"Suriname","SUR","JHU",0,0
2020-03-28,"Swaziland","SWZ","JHU",0,0
2020-03-28,"Sweden","SWE","JHU",105,0
2020-03-28,"Switzerland","CHE","JHU",264,33
2020-03-28,"Syria","SYR","JHU",0,0
2020-03-28,"Taiwan","TWN","JHU",2,0
2020-03-28,"Tajikistan","TJK","JHU",0,0
2020-03-28,"Tanzania","TZA","JHU",0,0
2020-03-28,"Thailand","THA","JHU",6,1
2020-03-28,"Timor-Leste","TLS","JHU",0,0
2020-03-28,"Togo","TGO","JHU",1,0
2020-03-28,"Trinidad & Tobago","TTO","JHU",3,1
2020-03-28,"Tunisia","TUN","JHU",8,2
2020-03-28,"Turkey","TUR","JHU",108,16
2020-03-28,"Uganda","UGA","JHU",0,0
2020-03-28,"Ukraine","UKR","JHU",9,4
2020-03-28,"United Arab Emirates","ARE","JHU",2,0
2020-03-28,"United Kingdom","GBR","JHU",1457,294
2020-03-28,"United States","USA","JHU",2731,466
2020-03-28,"Uruguay","URY","JHU",1,1
2020-03-28,"Uzbekistan","UZB","JHU",2,1
2020-03-28,"Vatican City","VAT","JHU",0,0
2020-03-28,"Venezuela","VEN","JHU",2,1
2020-03-28,"Vietnam","VNM","JHU",0,0
2020-03-28,"Western Sahara","ESH","JHU",0,0
2020-03-28,"Yemen","YEM","JHU",0,0
2020-03-28,"Zambia","ZMB","JHU",0,0
2020-03-28,"Zimbabwe","ZWE","JHU",1,0
2020-03-29,"Afghanistan","AFG","JHU",4,0
2020-03-29,"Albania","ALB","JHU",10,0
2020-03-29,"Algeria","DZA","JHU",31,2
2020-03-29,"Andorra","AND","JHU",6,3
2020-03-29,"Angola","AGO","JHU",2,2
2020-03-29,"Antigua & Barbuda","ATG","JHU",0,0
2020-03-29,"Argentina","ARG","JHU",19,1
2020-03-29,"Armenia","ARM","JHU",3,2
2020-03-29,"Australia","AUS","JHU",16,2
2020-03-29,"Austria","AUT","JHU",86,18
2020-03-29,"Azerbaijan","AZE","JHU",4,0
2020-03-29,"Bahamas","BHS","JHU",0,0
2020-03-29,"Bahrain","BHR","JHU",4,0
2020-03-29,"Bangladesh","BGD","JHU",5,0
2020-03-29,"Barbados","BRB","JHU",0,0
2020-03-29,"Belarus","BLR","JHU",0,0
2020-03-29,"Belgium","BEL","JHU",431,78
2020-03-29,"Belize","BLZ","JHU",0,0
2020-03-29,"Benin","BEN","JHU",0,0
2020-03-29,"Bhutan","BTN","JHU",0,0
2020-03-29,"Bolivia","BOL","JHU",1,1
2020-03-29,"Bosnia & Herzegovina","BIH","JHU",6,1
2020-03-29,"Botswana","BWA","JHU",0,0
2020-03-29,"Brazil","BRA","JHU",136,25
2020-03-29,"Brunei","BRN","JHU",1,0
2020-03-29,"Bulgaria","BGR","JHU",8,1
2020-03-29,"Burkina Faso","BFA","JHU",12,1
2020-03-29,"Burundi","BDI","JHU",0,0
2020-03-29,"Cambodia","KHM","JHU",0,0
2020-03-29,"Cameroon","CMR","JHU",6,4
2020-03-29,"Canada","CAN","JHU",64,3
2020-03-29,"Cape Verde","CPV","JHU",1,0
2020-03-29,"Central African Republic","CAF","JHU",0,0
2020-03-29,"Chad","TCD","JHU",0,0
2020-03-29,"Chile","CHL","JHU",7,1
2020-03-29,"China","CHN","JHU",3304,5
2020-03-29,"Colombia","COL","JHU",10,4
2020-03-29,"Comoros","COM","JHU",0,0
2020-03-29,"Congo - Brazzaville","COG","JHU",0,0
2020-03-29,"Congo - Kinshasa","COD","JHU",6,0
2020-03-29,"Costa Rica","CRI","JHU",2,0
2020-03-29,"Côte d’Ivoire","CIV","JHU",1,1
2020-03-29,"Croatia","HRV","JHU",6,1
2020-03-29,"Cuba","CUB","JHU",3,0
2020-03-29,"Cyprus","CYP","JHU",5,0
2020-03-29,"Czechia","CZE","JHU",16,5
2020-03-29,"Denmark","DNK","JHU",72,7
2020-03-29,"Diamond Princess","Diamond Princess","JHU",10,0
2020-03-29,"Djibouti","DJI","JHU",0,0
2020-03-29,"Dominica","DMA","JHU",0,0
2020-03-29,"Dominican Republic","DOM","JHU",39,11
2020-03-29,"Ecuador","ECU","JHU",58,10
2020-03-29,"Egypt","EGY","JHU",40,4
2020-03-29,"El Salvador","SLV","JHU",0,0
2020-03-29,"Equatorial Guinea","GNQ","JHU",0,0
2020-03-29,"Eritrea","ERI","JHU",0,0
2020-03-29,"Estonia","EST","JHU",3,2
2020-03-29,"Ethiopia","ETH","JHU",0,0
2020-03-29,"Fiji","FJI","JHU",0,0
2020-03-29,"Finland","FIN","JHU",11,2
2020-03-29,"France","FRA","JHU",2611,294
2020-03-29,"Gabon","GAB","JHU",1,0
2020-03-29,"Gambia","GMB","JHU",1,0
2020-03-29,"Georgia","GEO","JHU",0,0
2020-03-29,"Germany","DEU","JHU",533,100
2020-03-29,"Ghana","GHA","JHU",5,0
2020-03-29,"Greece","GRC","JHU",38,6
2020-03-29,"Grenada","GRD","JHU",0,0
2020-03-29,"Guatemala","GTM","JHU",1,0
2020-03-29,"Guinea","GIN","JHU",0,0
2020-03-29,"Guinea-Bissau","GNB","JHU",0,0
2020-03-29,"Guyana","GUY","JHU",1,0
2020-03-29,"Haiti","HTI","JHU",0,0
2020-03-29,"Honduras","HND","JHU",3,2
2020-03-29,"Hungary","HUN","JHU",13,2
2020-03-29,"Iceland","ISL","JHU",2,0
2020-03-29,"India","IND","JHU",27,3
2020-03-29,"Indonesia","IDN","JHU",114,12
2020-03-29,"Iran","IRN","JHU",2640,123
2020-03-29,"Iraq","IRQ","JHU",42,0
2020-03-29,"Ireland","IRL","JHU",46,10
2020-03-29,"Israel","ISR","JHU",15,3
2020-03-29,"Italy","ITA","JHU",10779,756
2020-03-29,"Jamaica","JAM","JHU",1,0
2020-03-29,"Japan","JPN","JHU",54,2
2020-03-29,"Jordan","JOR","JHU",3,2
2020-03-29,"Kazakhstan","KAZ","JHU",1,0
2020-03-29,"Kenya","KEN","JHU",1,0
2020-03-29,"Kosovo","KSV","JHU",1,0
2020-03-29,"Kuwait","KWT","JHU",0,0
2020-03-29,"Kyrgyzstan","KGZ","JHU",0,0
2020-03-29,"Laos","LAO","JHU",0,0
2020-03-29,"Latvia","LVA","JHU",0,0
2020-03-29,"Lebanon","LBN","JHU",10,2
2020-03-29,"Lesotho","LSO","JHU",0,0
2020-03-29,"Liberia","LBR","JHU",0,0
2020-03-29,"Libya","LBY","JHU",0,0
2020-03-29,"Liechtenstein","LIE","JHU",0,0
2020-03-29,"Lithuania","LTU","JHU",7,0
2020-03-29,"Luxembourg","LUX","JHU",21,3
2020-03-29,"Macedonia","MKD","JHU",6,2
2020-03-29,"Madagascar","MDG","JHU",0,0
2020-03-29,"Malawi","MWI","JHU",0,0
2020-03-29,"Malaysia","MYS","JHU",35,8
2020-03-29,"Maldives","MDV","JHU",0,0
2020-03-29,"Mali","MLI","JHU",1,1
2020-03-29,"Malta","MLT","JHU",0,0
2020-03-29,"Mauritania","MRT","JHU",0,0
2020-03-29,"Mauritius","MUS","JHU",3,1
2020-03-29,"Mexico","MEX","JHU",20,4
2020-03-29,"Moldova","MDA","JHU",2,0
2020-03-29,"Monaco","MCO","JHU",1,1
2020-03-29,"Mongolia","MNG","JHU",0,0
2020-03-29,"Montenegro","MNE","JHU",1,0
2020-03-29,"Morocco","MAR","JHU",26,1
2020-03-29,"Mozambique","MOZ","JHU",0,0
2020-03-29,"MS Zaandam","MS Zaandam","JHU",0,0
2020-03-29,"Myanmar (Burma)","MMR","JHU",0,0
2020-03-29,"Namibia","NAM","JHU",0,0
2020-03-29,"Nepal","NPL","JHU",0,0
2020-03-29,"Netherlands","NLD","JHU",772,132
2020-03-29,"New Zealand","NZL","JHU",1,1
2020-03-29,"Nicaragua","NIC","JHU",1,0
2020-03-29,"Niger","NER","JHU",1,0
2020-03-29,"Nigeria","NGA","JHU",1,0
2020-03-29,"Norway","NOR","JHU",25,2
2020-03-29,"Oman","OMN","JHU",0,0
2020-03-29,"Pakistan","PAK","JHU",14,2
2020-03-29,"Palestinian Territories","PSE","JHU",1,0
2020-03-29,"Panama","PAN","JHU",17,3
2020-03-29,"Papua New Guinea","PNG","JHU",0,0
2020-03-29,"Paraguay","PRY","JHU",3,0
2020-03-29,"Peru","PER","JHU",18,2
2020-03-29,"Philippines","PHL","JHU",71,3
2020-03-29,"Poland","POL","JHU",22,4
2020-03-29,"Portugal","PRT","JHU",119,19
2020-03-29,"Qatar","QAT","JHU",1,0
2020-03-29,"Romania","ROU","JHU",43,6
2020-03-29,"Russia","RUS","JHU",8,4
2020-03-29,"Rwanda","RWA","JHU",0,0
2020-03-29,"San Marino","SMR","JHU",22,0
2020-03-29,"São Tomé & Príncipe","STP","JHU",0,0
2020-03-29,"Saudi Arabia","SAU","JHU",8,4
2020-03-29,"Senegal","SEN","JHU",0,0
2020-03-29,"Serbia","SRB","JHU",13,3
2020-03-29,"Seychelles","SYC","JHU",0,0
2020-03-29,"Sierra Leone","SLE","JHU",0,0
2020-03-29,"Singapore","SGP","JHU",3,1
2020-03-29,"Slovakia","SVK","JHU",0,0
2020-03-29,"Slovenia","SVN","JHU",11,2
2020-03-29,"Somalia","SOM","JHU",0,0
2020-03-29,"South Africa","ZAF","JHU",2,1
2020-03-29,"South Korea","KOR","JHU",152,8
2020-03-29,"South Sudan","SSD","JHU",0,0
2020-03-29,"Spain","ESP","JHU",6803,821
2020-03-29,"Sri Lanka","LKA","JHU",1,0
2020-03-29,"St. Kitts & Nevis","KNA","JHU",0,0
2020-03-29,"St. Lucia","LCA","JHU",0,0
2020-03-29,"St. Vincent & Grenadines","VCT","JHU",0,0
2020-03-29,"Sudan","SDN","JHU",1,0
2020-03-29,"Suriname","SUR","JHU",0,0
2020-03-29,"Swaziland","SWZ","JHU",0,0
2020-03-29,"Sweden","SWE","JHU",110,5
2020-03-29,"Switzerland","CHE","JHU",300,36
2020-03-29,"Syria","SYR","JHU",1,1
2020-03-29,"Taiwan","TWN","JHU",2,0
2020-03-29,"Tajikistan","TJK","JHU",0,0
2020-03-29,"Tanzania","TZA","JHU",0,0
2020-03-29,"Thailand","THA","JHU",7,1
2020-03-29,"Timor-Leste","TLS","JHU",0,0
2020-03-29,"Togo","TGO","JHU",1,0
2020-03-29,"Trinidad & Tobago","TTO","JHU",3,0
2020-03-29,"Tunisia","TUN","JHU",8,0
2020-03-29,"Turkey","TUR","JHU",131,23
2020-03-29,"Uganda","UGA","JHU",0,0
2020-03-29,"Ukraine","UKR","JHU",10,1
2020-03-29,"United Arab Emirates","ARE","JHU",3,1
2020-03-29,"United Kingdom","GBR","JHU",1672,215
2020-03-29,"United States","USA","JHU",3420,689
2020-03-29,"Uruguay","URY","JHU",1,0
2020-03-29,"Uzbekistan","UZB","JHU",2,0
2020-03-29,"Vatican City","VAT","JHU",0,0
2020-03-29,"Venezuela","VEN","JHU",2,0
2020-03-29,"Vietnam","VNM","JHU",0,0
2020-03-29,"Western Sahara","ESH","JHU",0,0
2020-03-29,"Yemen","YEM","JHU",0,0
2020-03-29,"Zambia","ZMB","JHU",0,0
2020-03-29,"Zimbabwe","ZWE","JHU",1,0
2020-03-30,"Afghanistan","AFG","JHU",4,0
2020-03-30,"Albania","ALB","JHU",11,1
2020-03-30,"Algeria","DZA","JHU",35,4
2020-03-30,"Andorra","AND","JHU",8,2
2020-03-30,"Angola","AGO","JHU",2,0
2020-03-30,"Antigua & Barbuda","ATG","JHU",0,0
2020-03-30,"Argentina","ARG","JHU",23,4
2020-03-30,"Armenia","ARM","JHU",3,0
2020-03-30,"Australia","AUS","JHU",17,1
2020-03-30,"Austria","AUT","JHU",108,22
2020-03-30,"Azerbaijan","AZE","JHU",4,0
2020-03-30,"Bahamas","BHS","JHU",0,0
2020-03-30,"Bahrain","BHR","JHU",4,0
2020-03-30,"Bangladesh","BGD","JHU",5,0
2020-03-30,"Barbados","BRB","JHU",0,0
2020-03-30,"Belarus","BLR","JHU",0,0
2020-03-30,"Belgium","BEL","JHU",513,82
2020-03-30,"Belize","BLZ","JHU",0,0
2020-03-30,"Benin","BEN","JHU",0,0
2020-03-30,"Bhutan","BTN","JHU",0,0
2020-03-30,"Bolivia","BOL","JHU",4,3
2020-03-30,"Bosnia & Herzegovina","BIH","JHU",10,4
2020-03-30,"Botswana","BWA","JHU",0,0
2020-03-30,"Brazil","BRA","JHU",159,23
2020-03-30,"Brunei","BRN","JHU",1,0
2020-03-30,"Bulgaria","BGR","JHU",8,0
2020-03-30,"Burkina Faso","BFA","JHU",12,0
2020-03-30,"Burundi","BDI","JHU",0,0
2020-03-30,"Cambodia","KHM","JHU",0,0
2020-03-30,"Cameroon","CMR","JHU",6,0
2020-03-30,"Canada","CAN","JHU",80,16
2020-03-30,"Cape Verde","CPV","JHU",1,0
2020-03-30,"Central African Republic","CAF","JHU",0,0
2020-03-30,"Chad","TCD","JHU",0,0
2020-03-30,"Chile","CHL","JHU",8,1
2020-03-30,"China","CHN","JHU",3308,4
2020-03-30,"Colombia","COL","JHU",12,2
2020-03-30,"Comoros","COM","JHU",0,0
2020-03-30,"Congo - Brazzaville","COG","JHU",0,0
2020-03-30,"Congo - Kinshasa","COD","JHU",8,2
2020-03-30,"Costa Rica","CRI","JHU",2,0
2020-03-30,"Côte d’Ivoire","CIV","JHU",1,0
2020-03-30,"Croatia","HRV","JHU",6,0
2020-03-30,"Cuba","CUB","JHU",4,1
2020-03-30,"Cyprus","CYP","JHU",7,2
2020-03-30,"Czechia","CZE","JHU",23,7
2020-03-30,"Denmark","DNK","JHU",77,5
2020-03-30,"Diamond Princess","Diamond Princess","JHU",10,0
2020-03-30,"Djibouti","DJI","JHU",0,0
2020-03-30,"Dominica","DMA","JHU",0,0
2020-03-30,"Dominican Republic","DOM","JHU",42,3
2020-03-30,"Ecuador","ECU","JHU",60,2
2020-03-30,"Egypt","EGY","JHU",41,1
2020-03-30,"El Salvador","SLV","JHU",0,0
2020-03-30,"Equatorial Guinea","GNQ","JHU",0,0
2020-03-30,"Eritrea","ERI","JHU",0,0
2020-03-30,"Estonia","EST","JHU",3,0
2020-03-30,"Ethiopia","ETH","JHU",0,0
2020-03-30,"Fiji","FJI","JHU",0,0
2020-03-30,"Finland","FIN","JHU",13,2
2020-03-30,"France","FRA","JHU",3030,419
2020-03-30,"Gabon","GAB","JHU",1,0
2020-03-30,"Gambia","GMB","JHU",1,0
2020-03-30,"Georgia","GEO","JHU",0,0
2020-03-30,"Germany","DEU","JHU",645,112
2020-03-30,"Ghana","GHA","JHU",5,0
2020-03-30,"Greece","GRC","JHU",43,5
2020-03-30,"Grenada","GRD","JHU",0,0
2020-03-30,"Guatemala","GTM","JHU",1,0
2020-03-30,"Guinea","GIN","JHU",0,0
2020-03-30,"Guinea-Bissau","GNB","JHU",0,0
2020-03-30,"Guyana","GUY","JHU",1,0
2020-03-30,"Haiti","HTI","JHU",0,0
2020-03-30,"Honduras","HND","JHU",7,4
2020-03-30,"Hungary","HUN","JHU",15,2
2020-03-30,"Iceland","ISL","JHU",2,0
2020-03-30,"India","IND","JHU",32,5
2020-03-30,"Indonesia","IDN","JHU",122,8
2020-03-30,"Iran","IRN","JHU",2757,117
2020-03-30,"Iraq","IRQ","JHU",46,4
2020-03-30,"Ireland","IRL","JHU",54,8
2020-03-30,"Israel","ISR","JHU",16,1
2020-03-30,"Italy","ITA","JHU",11591,812
2020-03-30,"Jamaica","JAM","JHU",1,0
2020-03-30,"Japan","JPN","JHU",54,0
2020-03-30,"Jordan","JOR","JHU",5,2
2020-03-30,"Kazakhstan","KAZ","JHU",1,0
2020-03-30,"Kenya","KEN","JHU",1,0
2020-03-30,"Kosovo","KSV","JHU",1,0
2020-03-30,"Kuwait","KWT","JHU",0,0
2020-03-30,"Kyrgyzstan","KGZ","JHU",0,0
2020-03-30,"Laos","LAO","JHU",0,0
2020-03-30,"Latvia","LVA","JHU",0,0
2020-03-30,"Lebanon","LBN","JHU",11,1
2020-03-30,"Lesotho","LSO","JHU",0,0
2020-03-30,"Liberia","LBR","JHU",0,0
2020-03-30,"Libya","LBY","JHU",0,0
2020-03-30,"Liechtenstein","LIE","JHU",0,0
2020-03-30,"Lithuania","LTU","JHU",7,0
2020-03-30,"Luxembourg","LUX","JHU",22,1
2020-03-30,"Macedonia","MKD","JHU",7,1
2020-03-30,"Madagascar","MDG","JHU",0,0
2020-03-30,"Malawi","MWI","JHU",0,0
2020-03-30,"Malaysia","MYS","JHU",37,2
2020-03-30,"Maldives","MDV","JHU",0,0
2020-03-30,"Mali","MLI","JHU",2,1
2020-03-30,"Malta","MLT","JHU",0,0
2020-03-30,"Mauritania","MRT","JHU",1,1
2020-03-30,"Mauritius","MUS","JHU",3,0
2020-03-30,"Mexico","MEX","JHU",28,8
2020-03-30,"Moldova","MDA","JHU",2,0
2020-03-30,"Monaco","MCO","JHU",1,0
2020-03-30,"Mongolia","MNG","JHU",0,0
2020-03-30,"Montenegro","MNE","JHU",1,0
2020-03-30,"Morocco","MAR","JHU",33,7
2020-03-30,"Mozambique","MOZ","JHU",0,0
2020-03-30,"MS Zaandam","MS Zaandam","JHU",0,0
2020-03-30,"Myanmar (Burma)","MMR","JHU",0,0
2020-03-30,"Namibia","NAM","JHU",0,0
2020-03-30,"Nepal","NPL","JHU",0,0
2020-03-30,"Netherlands","NLD","JHU",865,93
2020-03-30,"New Zealand","NZL","JHU",1,0
2020-03-30,"Nicaragua","NIC","JHU",1,0
2020-03-30,"Niger","NER","JHU",3,2
2020-03-30,"Nigeria","NGA","JHU",2,1
2020-03-30,"Norway","NOR","JHU",32,7
2020-03-30,"Oman","OMN","JHU",0,0
2020-03-30,"Pakistan","PAK","JHU",21,7
2020-03-30,"Palestinian Territories","PSE","JHU",1,0
2020-03-30,"Panama","PAN","JHU",24,7
2020-03-30,"Papua New Guinea","PNG","JHU",0,0
2020-03-30,"Paraguay","PRY","JHU",3,0
2020-03-30,"Peru","PER","JHU",24,6
2020-03-30,"Philippines","PHL","JHU",78,7
2020-03-30,"Poland","POL","JHU",31,9
2020-03-30,"Portugal","PRT","JHU",140,21
2020-03-30,"Qatar","QAT","JHU",1,0
2020-03-30,"Romania","ROU","JHU",65,22
2020-03-30,"Russia","RUS","JHU",9,1
2020-03-30,"Rwanda","RWA","JHU",0,0
2020-03-30,"San Marino","SMR","JHU",25,3
2020-03-30,"São Tomé & Príncipe","STP","JHU",0,0
2020-03-30,"Saudi Arabia","SAU","JHU",8,0
2020-03-30,"Senegal","SEN","JHU",0,0
2020-03-30,"Serbia","SRB","JHU",16,3
2020-03-30,"Seychelles","SYC","JHU",0,0
2020-03-30,"Sierra Leone","SLE","JHU",0,0
2020-03-30,"Singapore","SGP","JHU",3,0
2020-03-30,"Slovakia","SVK","JHU",0,0
2020-03-30,"Slovenia","SVN","JHU",11,0
2020-03-30,"Somalia","SOM","JHU",0,0
2020-03-30,"South Africa","ZAF","JHU",3,1
2020-03-30,"South Korea","KOR","JHU",158,6
2020-03-30,"South Sudan","SSD","JHU",0,0
2020-03-30,"Spain","ESP","JHU",7716,913
2020-03-30,"Sri Lanka","LKA","JHU",2,1
2020-03-30,"St. Kitts & Nevis","KNA","JHU",0,0
2020-03-30,"St. Lucia","LCA","JHU",0,0
2020-03-30,"St. Vincent & Grenadines","VCT","JHU",0,0
2020-03-30,"Sudan","SDN","JHU",2,1
2020-03-30,"Suriname","SUR","JHU",0,0
2020-03-30,"Swaziland","SWZ","JHU",0,0
2020-03-30,"Sweden","SWE","JHU",146,36
2020-03-30,"Switzerland","CHE","JHU",359,59
2020-03-30,"Syria","SYR","JHU",2,1
2020-03-30,"Taiwan","TWN","JHU",5,3
2020-03-30,"Tajikistan","TJK","JHU",0,0
2020-03-30,"Tanzania","TZA","JHU",0,0
2020-03-30,"Thailand","THA","JHU",9,2
2020-03-30,"Timor-Leste","TLS","JHU",0,0
2020-03-30,"Togo","TGO","JHU",1,0
2020-03-30,"Trinidad & Tobago","TTO","JHU",3,0
2020-03-30,"Tunisia","TUN","JHU",8,0
2020-03-30,"Turkey","TUR","JHU",168,37
2020-03-30,"Uganda","UGA","JHU",0,0
2020-03-30,"Ukraine","UKR","JHU",13,3
2020-03-30,"United Arab Emirates","ARE","JHU",5,2
2020-03-30,"United Kingdom","GBR","JHU",2046,374
2020-03-30,"United States","USA","JHU",4192,772
2020-03-30,"Uruguay","URY","JHU",1,0
2020-03-30,"Uzbekistan","UZB","JHU",2,0
2020-03-30,"Vatican City","VAT","JHU",0,0
2020-03-30,"Venezuela","VEN","JHU",3,1
2020-03-30,"Vietnam","VNM","JHU",0,0
2020-03-30,"Western Sahara","ESH","JHU",0,0
2020-03-30,"Yemen","YEM","JHU",0,0
2020-03-30,"Zambia","ZMB","JHU",0,0
2020-03-30,"Zimbabwe","ZWE","JHU",1,0
2020-03-31,"Afghanistan","AFG","JHU",4,0
2020-03-31,"Albania","ALB","JHU",15,4
2020-03-31,"Algeria","DZA","JHU",44,9
2020-03-31,"Andorra","AND","JHU",12,4
2020-03-31,"Angola","AGO","JHU",2,0
2020-03-31,"Antigua & Barbuda","ATG","JHU",0,0
2020-03-31,"Argentina","ARG","JHU",27,4
2020-03-31,"Armenia","ARM","JHU",3,0
2020-03-31,"Australia","AUS","JHU",18,1
2020-03-31,"Austria","AUT","JHU",128,20
2020-03-31,"Azerbaijan","AZE","JHU",5,1
2020-03-31,"Bahamas","BHS","JHU",0,0
2020-03-31,"Bahrain","BHR","JHU",4,0
2020-03-31,"Bangladesh","BGD","JHU",5,0
2020-03-31,"Barbados","BRB","JHU",0,0
2020-03-31,"Belarus","BLR","JHU",1,1
2020-03-31,"Belgium","BEL","JHU",705,192
2020-03-31,"Belize","BLZ","JHU",0,0
2020-03-31,"Benin","BEN","JHU",0,0
2020-03-31,"Bhutan","BTN","JHU",0,0
2020-03-31,"Bolivia","BOL","JHU",6,2
2020-03-31,"Bosnia & Herzegovina","BIH","JHU",13,3
2020-03-31,"Botswana","BWA","JHU",1,1
2020-03-31,"Brazil","BRA","JHU",201,42
2020-03-31,"Brunei","BRN","JHU",1,0
2020-03-31,"Bulgaria","BGR","JHU",8,0
2020-03-31,"Burkina Faso","BFA","JHU",14,2
