"target_end_date","forecast_date","lookahead","model_name","location_long","location_short","expected_value","lb_95pi","ub_95pi","gt_source"
2020-07-03,2020-05-20,44,"LANL","New York","NY",40.7283618995495,5.84421292918464,182.205727612667,"JHURD"
2020-07-04,2020-05-20,45,"LANL","New York","NY",39.3552763850236,5.74106330523866,179.268485469137,"JHURD"
2020-07-05,2020-05-20,46,"LANL","New York","NY",37.7808148862107,5.07086505350748,169.544663022028,"JHURD"
2020-07-06,2020-05-20,47,"LANL","New York","NY",36.6135709725118,5.28085419283813,166.408294437398,"JHURD"
2020-07-07,2020-05-20,48,"LANL","New York","NY",34.614980678803,4.97677892821044,164.443177148956,"JHURD"
2020-05-25,2020-05-24,1,"LANL","New York","NY",146.994963212316,66.9204069549929,261.399074817517,"JHURD"
2020-05-26,2020-05-24,2,"LANL","New York","NY",141.28282363334,64.7912145019213,259.849353711082,"JHURD"
2020-05-27,2020-05-24,3,"LANL","New York","NY",138.828187699161,57.930488593936,265.269857188665,"JHURD"
2020-05-28,2020-05-24,4,"LANL","New York","NY",134.214945195301,54.5244941696092,261.434348133711,"JHURD"
2020-05-29,2020-05-24,5,"LANL","New York","NY",128.876789277492,51.1403611953321,265.996234512436,"JHURD"
2020-05-30,2020-05-24,6,"LANL","New York","NY",124.392764433656,45.9120840139277,266.311369600573,"JHURD"
2020-05-31,2020-05-24,7,"LANL","New York","NY",119.341989466111,42.7750694712984,263.208399167217,"JHURD"
2020-06-01,2020-05-24,8,"LANL","New York","NY",115.735202639064,37.8019884836002,268.140245477539,"JHURD"
2020-06-02,2020-05-24,9,"LANL","New York","NY",112.428184670789,35.6596314774326,261.330442870618,"JHURD"
2020-06-03,2020-05-24,10,"LANL","New York","NY",108.799669241449,33.3483565555005,267.754746000129,"JHURD"
2020-06-04,2020-05-24,11,"LANL","New York","NY",106.426428394699,31.3878623247487,260.075125649053,"JHURD"
2020-06-05,2020-05-24,12,"LANL","New York","NY",102.420530844368,28.5749733307714,250.920369478177,"JHURD"
2020-06-06,2020-05-24,13,"LANL","New York","NY",99.3751275688893,27.9459228265187,258.373670196522,"JHURD"
2020-06-07,2020-05-24,14,"LANL","New York","NY",95.4336855573102,25.8545163591208,254.697573623805,"JHURD"
2020-06-08,2020-05-24,15,"LANL","New York","NY",93.2502856112204,24.6125275139609,255.339260690942,"JHURD"
2020-06-09,2020-05-24,16,"LANL","New York","NY",89.0842724459658,21.9060324452268,244.15479776662,"JHURD"
2020-06-10,2020-05-24,17,"LANL","New York","NY",86.2168354029559,20.7911165453039,243.718332666981,"JHURD"
2020-06-11,2020-05-24,18,"LANL","New York","NY",82.8132728457011,19.1706790643189,243.451088552267,"JHURD"
2020-06-12,2020-05-24,19,"LANL","New York","NY",80.3623014492185,19.0059985327854,236.400600406464,"JHURD"
2020-06-13,2020-05-24,20,"LANL","New York","NY",76.3427426232493,17.3846950555775,234.20734169759,"JHURD"
2020-06-14,2020-05-24,21,"LANL","New York","NY",75.2741590283192,15.9458251202284,237.324818660529,"JHURD"
2020-06-15,2020-05-24,22,"LANL","New York","NY",71.1247662059421,14.9965570386969,226.717048739139,"JHURD"
2020-06-16,2020-05-24,23,"LANL","New York","NY",67.2373807925881,14.856951028955,226.580003137405,"JHURD"
2020-06-17,2020-05-24,24,"LANL","New York","NY",66.3124347787394,13.1922448709798,218.394544384012,"JHURD"
2020-06-18,2020-05-24,25,"LANL","New York","NY",64.3422276296048,12.4404379039379,207.853029940699,"JHURD"
2020-06-19,2020-05-24,26,"LANL","New York","NY",61.1404287942416,12.7753563005406,207.205644041883,"JHURD"
2020-06-20,2020-05-24,27,"LANL","New York","NY",59.6128046549634,11.0043153676251,204.790839023079,"JHURD"
2020-06-21,2020-05-24,28,"LANL","New York","NY",56.5099273752727,10.603571669117,198.418667365375,"JHURD"
2020-06-22,2020-05-24,29,"LANL","New York","NY",55.5808230088147,9.24358300813029,202.144367003814,"JHURD"
2020-06-23,2020-05-24,30,"LANL","New York","NY",52.9794920463523,8.8852155693328,192.267423404238,"JHURD"
2020-06-24,2020-05-24,31,"LANL","New York","NY",52.358619526813,8.18110551097453,186.819877160775,"JHURD"
2020-06-25,2020-05-24,32,"LANL","New York","NY",49.7149665097534,8.07948038657725,194.179442063771,"JHURD"
2020-06-26,2020-05-24,33,"LANL","New York","NY",47.9786146628317,7.24360781397604,189.041438084825,"JHURD"
2020-06-27,2020-05-24,34,"LANL","New York","NY",45.2827285387923,6.98585730235893,185.814614936587,"JHURD"
2020-06-28,2020-05-24,35,"LANL","New York","NY",44.5937854127987,6.19811538352078,184.151052377211,"JHURD"
2020-06-29,2020-05-24,36,"LANL","New York","NY",42.0697813126514,6.47964611457789,178.126546020629,"JHURD"
2020-06-30,2020-05-24,37,"LANL","New York","NY",40.0610785036818,5.76687949359941,175.841112931509,"JHURD"
2020-07-01,2020-05-24,38,"LANL","New York","NY",38.8122122717443,5.46629869786736,172.805364354302,"JHURD"
2020-07-02,2020-05-24,39,"LANL","New York","NY",37.9021333735004,5.19774028297806,170.533784544676,"JHURD"
2020-07-03,2020-05-24,40,"LANL","New York","NY",35.5506844250623,4.52739918593058,170.662051572693,"JHURD"
2020-07-04,2020-05-24,41,"LANL","New York","NY",34.9217526841397,4.32982031554331,162.817513979618,"JHURD"
2020-07-05,2020-05-24,42,"LANL","New York","NY",34.0901787230903,3.96049043762509,155.312453227723,"JHURD"
2020-07-06,2020-05-24,43,"LANL","New York","NY",31.7107873129816,4.04342722418837,154.582455780759,"JHURD"
2020-07-07,2020-05-24,44,"LANL","New York","NY",30.4698808709179,3.75885902196269,147.678989742013,"JHURD"
2020-07-08,2020-05-24,45,"LANL","New York","NY",29.7331519659805,3.16322598518946,150.140104338725,"JHURD"
2020-07-09,2020-05-24,46,"LANL","New York","NY",28.3049685489054,3.07298715721325,150.158301895239,"JHURD"
2020-07-10,2020-05-24,47,"LANL","New York","NY",26.9052681142967,2.89126752088684,149.10524128668,"JHURD"
2020-07-11,2020-05-24,48,"LANL","New York","NY",26.1640295279437,2.78559007918864,147.999614799203,"JHURD"
2020-05-28,2020-05-27,1,"LANL","New York","NY",112.822210022514,49.5424627758213,211.621275218011,"JHURD"
2020-05-29,2020-05-27,2,"LANL","New York","NY",107.389006430573,44.6907860429434,206.260075815502,"JHURD"
2020-05-30,2020-05-27,3,"LANL","New York","NY",104.920022045849,42.0889709723613,210.989538038227,"JHURD"
2020-05-31,2020-05-27,4,"LANL","New York","NY",103.572117609618,37.8730328372613,202.106002640307,"JHURD"
2020-06-01,2020-05-27,5,"LANL","New York","NY",100.654899833565,35.4788493308421,202.466679469793,"JHURD"
2020-06-02,2020-05-27,6,"LANL","New York","NY",96.9113306163127,33.9792485755464,208.121626212416,"JHURD"
2020-06-03,2020-05-27,7,"LANL","New York","NY",93.8971156155981,31.8800008079029,193.383954058884,"JHURD"
2020-06-04,2020-05-27,8,"LANL","New York","NY",91.6238277464983,30.1947058354847,202.826506811405,"JHURD"
2020-06-05,2020-05-27,9,"LANL","New York","NY",89.46938256369,28.0800932057216,205.932237527001,"JHURD"
2020-06-06,2020-05-27,10,"LANL","New York","NY",86.9392497790834,26.4887892706886,200.892760172992,"JHURD"
2020-06-07,2020-05-27,11,"LANL","New York","NY",84.3250589578465,23.5904619135196,197.313428153127,"JHURD"
2020-06-08,2020-05-27,12,"LANL","New York","NY",82.4032927918085,23.4928631916098,206.027890751566,"JHURD"
2020-06-09,2020-05-27,13,"LANL","New York","NY",78.2362381305777,22.2937935230484,197.842706706102,"JHURD"
2020-06-10,2020-05-27,14,"LANL","New York","NY",77.8328599431105,21.1493760690642,194.164246663573,"JHURD"
2020-06-11,2020-05-27,15,"LANL","New York","NY",74.2408649508521,20.9684593731432,195.589243530203,"JHURD"
2020-06-12,2020-05-27,16,"LANL","New York","NY",73.4522042066197,19.1855523945075,196.087034390844,"JHURD"
2020-06-13,2020-05-27,17,"LANL","New York","NY",70.8446970945536,18.4623511191158,193.135013822116,"JHURD"
2020-06-14,2020-05-27,18,"LANL","New York","NY",68.2809203779057,16.6983729910022,191.261981722807,"JHURD"
2020-06-15,2020-05-27,19,"LANL","New York","NY",66.8336483217714,16.2192306787737,187.208806079005,"JHURD"
2020-06-16,2020-05-27,20,"LANL","New York","NY",63.858264284059,15.2784271965113,190.63720304574,"JHURD"
2020-06-17,2020-05-27,21,"LANL","New York","NY",62.2093454061249,16.3323473222928,185.436072951239,"JHURD"
2020-06-18,2020-05-27,22,"LANL","New York","NY",60.8220391256451,13.6198812430027,185.313293877022,"JHURD"
2020-06-19,2020-05-27,23,"LANL","New York","NY",59.279829244929,14.434575535712,185.149260485747,"JHURD"
2020-06-20,2020-05-27,24,"LANL","New York","NY",57.0836375535747,13.1190839762189,181.387851725395,"JHURD"
2020-06-21,2020-05-27,25,"LANL","New York","NY",55.2461639307986,11.9972643113849,178.195869795188,"JHURD"
2020-06-22,2020-05-27,26,"LANL","New York","NY",53.6347053382338,11.763131199413,179.074870496054,"JHURD"
2020-06-23,2020-05-27,27,"LANL","New York","NY",51.6869735827066,11.0390222403321,182.602523960948,"JHURD"
2020-06-24,2020-05-27,28,"LANL","New York","NY",50.4145155014016,10.3256041344151,182.526301805921,"JHURD"
2020-06-25,2020-05-27,29,"LANL","New York","NY",48.4496826947574,9.64696600052854,171.981672710046,"JHURD"
2020-06-26,2020-05-27,30,"LANL","New York","NY",47.1988543739204,9.20895596332847,167.616967186278,"JHURD"
2020-06-27,2020-05-27,31,"LANL","New York","NY",45.5224900609763,8.53068079303847,170.668268810955,"JHURD"
2020-06-28,2020-05-27,32,"LANL","New York","NY",44.0153862167681,7.67352505096554,174.485522827379,"JHURD"
2020-06-29,2020-05-27,33,"LANL","New York","NY",43.2053347138207,7.05442173474896,162.946762130426,"JHURD"
2020-06-30,2020-05-27,34,"LANL","New York","NY",41.5568589780461,6.98242575524093,167.474826162168,"JHURD"
2020-07-01,2020-05-27,35,"LANL","New York","NY",41.3566405106198,6.72606297320545,159.678148886942,"JHURD"
2020-07-02,2020-05-27,36,"LANL","New York","NY",39.2148772504935,5.70283629299066,164.257747938758,"JHURD"
2020-07-03,2020-05-27,37,"LANL","New York","NY",37.7451464635835,5.22411921917017,162.778200170202,"JHURD"
2020-07-04,2020-05-27,38,"LANL","New York","NY",37.16656225499,5.76852265667435,156.092236989629,"JHURD"
2020-07-05,2020-05-27,39,"LANL","New York","NY",36.3288159371229,5.00675964925737,155.811833604899,"JHURD"
2020-07-06,2020-05-27,40,"LANL","New York","NY",33.6782783284083,5.08848866553101,153.800846307927,"JHURD"
2020-07-07,2020-05-27,41,"LANL","New York","NY",33.395111323195,4.9038470726688,150.212696757429,"JHURD"
2020-07-08,2020-05-27,42,"LANL","New York","NY",32.3122026260844,4.18330307023601,144.316471043767,"JHURD"
2020-07-09,2020-05-27,43,"LANL","New York","NY",32.5719672956832,4.00327946537368,146.372183984831,"JHURD"
2020-07-10,2020-05-27,44,"LANL","New York","NY",29.6903872994609,3.95620479905454,144.827269233116,"JHURD"
2020-07-11,2020-05-27,45,"LANL","New York","NY",30.3719678462218,3.51989161668273,142.087889696488,"JHURD"
2020-07-12,2020-05-27,46,"LANL","New York","NY",29.5709852102696,3.00121733380444,137.186896634369,"JHURD"
2020-07-13,2020-05-27,47,"LANL","New York","NY",28.5310962071064,3.15256734387191,134.301677324535,"JHURD"
2020-07-14,2020-05-27,48,"LANL","New York","NY",27.3757338201628,2.59568585867204,130.519645948663,"JHURD"
2020-06-01,2020-05-31,1,"LANL","New York","NY",103.350517623296,47.1263978320221,188.60110721662,"JHURD"
2020-06-02,2020-05-31,2,"LANL","New York","NY",100.246922942681,42.9518138899466,189.041445867914,"JHURD"
2020-06-03,2020-05-31,3,"LANL","New York","NY",97.4960728761495,40.932912888553,186.937172022487,"JHURD"
2020-06-04,2020-05-31,4,"LANL","New York","NY",94.1146414461003,38.1723428296151,184.613435194219,"JHURD"
2020-06-05,2020-05-31,5,"LANL","New York","NY",92.09481752137,34.7138043602316,184.211717821746,"JHURD"
2020-06-06,2020-05-31,6,"LANL","New York","NY",89.3378319941881,33.9849041515007,185.28902157348,"JHURD"
2020-06-07,2020-05-31,7,"LANL","New York","NY",86.6841602287714,32.4861473489796,189.03988845639,"JHURD"
2020-06-08,2020-05-31,8,"LANL","New York","NY",83.9153835740049,30.5583811363818,184.664829758941,"JHURD"
2020-06-09,2020-05-31,9,"LANL","New York","NY",82.254539355411,28.2672568618807,184.206276863471,"JHURD"
2020-06-10,2020-05-31,10,"LANL","New York","NY",79.770847431536,24.7932099696558,187.537115436797,"JHURD"
2020-06-11,2020-05-31,11,"LANL","New York","NY",77.9638371434221,24.4967192886394,188.349306483933,"JHURD"
2020-06-12,2020-05-31,12,"LANL","New York","NY",75.8650977122463,22.8297695006461,187.618460258157,"JHURD"
2020-06-13,2020-05-31,13,"LANL","New York","NY",74.0946907400649,20.0947163763349,185.754864421396,"JHURD"
2020-06-14,2020-05-31,14,"LANL","New York","NY",70.8625578435997,19.5142271709126,184.179554408969,"JHURD"
2020-06-15,2020-05-31,15,"LANL","New York","NY",69.7320923797877,19.591407090272,188.896571837014,"JHURD"
2020-06-16,2020-05-31,16,"LANL","New York","NY",67.6836495952628,18.3488753601716,189.973245635554,"JHURD"
2020-06-17,2020-05-31,17,"LANL","New York","NY",64.9516231874856,16.9346723926367,185.294648166099,"JHURD"
2020-06-18,2020-05-31,18,"LANL","New York","NY",64.4045048476325,16.2136479456183,182.581250319361,"JHURD"
2020-06-19,2020-05-31,19,"LANL","New York","NY",61.6452066740544,16.0179350336014,192.074918642184,"JHURD"
2020-06-20,2020-05-31,20,"LANL","New York","NY",60.4133037235616,14.5239131776097,185.011486806182,"JHURD"
2020-06-21,2020-05-31,21,"LANL","New York","NY",57.7839564988705,13.6321202080657,189.143776809695,"JHURD"
2020-06-22,2020-05-31,22,"LANL","New York","NY",57.3300652561941,12.8784991319708,184.347180344678,"JHURD"
2020-06-23,2020-05-31,23,"LANL","New York","NY",55.6026458850803,11.6003663521236,182.420365068605,"JHURD"
2020-06-24,2020-05-31,24,"LANL","New York","NY",54.1880701262551,11.4177538857511,178.463948088299,"JHURD"
2020-06-25,2020-05-31,25,"LANL","New York","NY",51.4367960676609,10.5660350379615,176.564166664344,"JHURD"
2020-06-26,2020-05-31,26,"LANL","New York","NY",51.3906472064398,10.643004461203,175.729296738454,"JHURD"
2020-06-27,2020-05-31,27,"LANL","New York","NY",48.488703251827,10.1408075558297,179.038021003075,"JHURD"
2020-06-28,2020-05-31,28,"LANL","New York","NY",47.1383273308481,9.2595114463424,171.199049606428,"JHURD"
2020-06-29,2020-05-31,29,"LANL","New York","NY",47.0914723985962,8.43293179362268,182.792232809212,"JHURD"
2020-06-30,2020-05-31,30,"LANL","New York","NY",45.3900811025657,8.12864891305561,177.933483006924,"JHURD"
2020-07-01,2020-05-31,31,"LANL","New York","NY",44.3845652610116,7.99127597430923,187.361326298079,"JHURD"
2020-07-02,2020-05-31,32,"LANL","New York","NY",43.1264866323702,7.51841751641913,176.693109554969,"JHURD"
2020-07-03,2020-05-31,33,"LANL","New York","NY",41.4779849913205,7.53954056059573,171.871855653496,"JHURD"
2020-07-04,2020-05-31,34,"LANL","New York","NY",40.1270504761354,6.62698907747513,170.743614521415,"JHURD"
2020-07-05,2020-05-31,35,"LANL","New York","NY",39.6583796383322,6.0397882228209,178.701494747208,"JHURD"
2020-07-06,2020-05-31,36,"LANL","New York","NY",37.7196405956789,5.57307746099349,168.787184900522,"JHURD"
2020-07-07,2020-05-31,37,"LANL","New York","NY",37.3769978316728,4.76980254075161,169.451179590224,"JHURD"
2020-07-08,2020-05-31,38,"LANL","New York","NY",35.9049244446436,5.38846960936248,162.629781999954,"JHURD"
2020-07-09,2020-05-31,39,"LANL","New York","NY",34.8906988681911,5.2534001455723,165.491879969807,"JHURD"
2020-07-10,2020-05-31,40,"LANL","New York","NY",33.5169222337627,4.35441513695037,153.622167548918,"JHURD"
2020-07-11,2020-05-31,41,"LANL","New York","NY",31.7451283313368,4.69973959313167,152.37121145129,"JHURD"
2020-07-12,2020-05-31,42,"LANL","New York","NY",31.9225891685947,3.8881681495614,153.312149227266,"JHURD"
2020-07-13,2020-05-31,43,"LANL","New York","NY",30.1759186062941,3.71777581530975,143.556844693857,"JHURD"
2020-07-14,2020-05-31,44,"LANL","New York","NY",30.4532933318817,4.09560830397188,138.238277374007,"JHURD"
2020-07-15,2020-05-31,45,"LANL","New York","NY",29.1320263910581,3.49822093537512,141.752134263221,"JHURD"
2020-07-16,2020-05-31,46,"LANL","New York","NY",27.4117606755157,3.14152983593132,145.528320475246,"JHURD"
2020-07-17,2020-05-31,47,"LANL","New York","NY",26.9490418362057,3.24727598074421,137.876619638742,"JHURD"
2020-07-18,2020-05-31,48,"LANL","New York","NY",25.6199109466135,3.30200417273457,138.388227906476,"JHURD"
2020-06-04,2020-06-03,1,"LANL","New York","NY",81.9031237934166,33.6351423252408,167.330625584571,"JHURD"
2020-06-05,2020-06-03,2,"LANL","New York","NY",81.1825275520631,28.8303756451383,164.245269174291,"JHURD"
2020-06-06,2020-06-03,3,"LANL","New York","NY",79.159596883536,29.1435396650322,163.207269666216,"JHURD"
2020-06-07,2020-06-03,4,"LANL","New York","NY",76.373015292648,26.3362631119304,164.870939282803,"JHURD"
2020-06-08,2020-06-03,5,"LANL","New York","NY",73.9899028647078,23.3029437014152,162.272952155664,"JHURD"
2020-06-09,2020-06-03,6,"LANL","New York","NY",71.0784647532939,22.3555270630718,162.73425756362,"JHURD"
2020-06-10,2020-06-03,7,"LANL","New York","NY",69.9490252512623,22.7165566618295,165.711920614676,"JHURD"
2020-06-11,2020-06-03,8,"LANL","New York","NY",68.389407179176,19.9927837476056,163.181453296965,"JHURD"
2020-06-12,2020-06-03,9,"LANL","New York","NY",64.6823315039155,17.5596693447521,161.330382601511,"JHURD"
2020-06-13,2020-06-03,10,"LANL","New York","NY",63.70345687348,17.3730504319787,161.816218702111,"JHURD"
2020-06-14,2020-06-03,11,"LANL","New York","NY",62.0409615497074,16.3115220074165,156.948239696205,"JHURD"
2020-06-15,2020-06-03,12,"LANL","New York","NY",60.4185866289844,15.7616883608223,162.004530380483,"JHURD"
2020-06-16,2020-06-03,13,"LANL","New York","NY",58.1274228095851,14.9198832555894,154.514094409409,"JHURD"
2020-06-17,2020-06-03,14,"LANL","New York","NY",56.1966251268238,12.9204127457048,153.667642052451,"JHURD"
2020-06-18,2020-06-03,15,"LANL","New York","NY",56.0120774741976,12.1658842655424,147.677012222585,"JHURD"
2020-06-19,2020-06-03,16,"LANL","New York","NY",54.1253332889142,11.9784309263584,153.00084991797,"JHURD"
2020-06-20,2020-06-03,17,"LANL","New York","NY",51.9676836592862,10.3832748681182,147.640469265227,"JHURD"
2020-06-21,2020-06-03,18,"LANL","New York","NY",49.9139639106307,10.6679370942816,150.262878855827,"JHURD"
2020-06-22,2020-06-03,19,"LANL","New York","NY",48.3139009561473,9.83777734117266,149.53885206553,"JHURD"
2020-06-23,2020-06-03,20,"LANL","New York","NY",47.3376682907942,9.08042199438397,146.799602582492,"JHURD"
2020-06-24,2020-06-03,21,"LANL","New York","NY",44.5458134666836,8.65617795689268,144.755377949244,"JHURD"
2020-06-25,2020-06-03,22,"LANL","New York","NY",44.3013967150973,8.76835587207985,141.123936660343,"JHURD"
2020-06-26,2020-06-03,23,"LANL","New York","NY",43.1275772876627,7.58974593083673,143.602122186718,"JHURD"
2020-06-27,2020-06-03,24,"LANL","New York","NY",41.4229689163578,7.1441461867651,145.122029090082,"JHURD"
2020-06-28,2020-06-03,25,"LANL","New York","NY",38.879333845643,6.55731205884804,142.163582071018,"JHURD"
2020-06-29,2020-06-03,26,"LANL","New York","NY",37.9004558693471,5.71877306584459,137.180514394074,"JHURD"
2020-06-30,2020-06-03,27,"LANL","New York","NY",35.717335237197,5.74899408778975,139.740413458033,"JHURD"
2020-07-01,2020-06-03,28,"LANL","New York","NY",35.7222006962271,5.08856410000979,136.41188185993,"JHURD"
